fid,transcript,cleaned_transcript,timestamp,text_language,social_media_channel,hashtags,mentions,emojis,cluster_id,is_representative,repetition_count,counterfeit_risk,has_ccr_risk,risk_level,risk_type,reasoning,keywords,result_propagated,relevant,confidence,processing_time
17945627978878078,"  Lattafa Liam Blue Shine Unisex Edp Lattafa Mayar Natural Intense Women Edp Lattafa Pride Ansaam Silver Men Edp Marc Jacobs Perfect Women Edt New Upc Orientica Luxury Collection Exclusive Azure Fantasy Unisex Extrait De Parfum Orientica Velvet Gold Edp Paco Rabanne Lady One Million Edp Paco Rabanne Phantom Elixir Men Parfum Intense Paco Rabanne Phantom Intense Men Edp Ralph Lauren Polo Black Men Edt Ralph Lauren Polo Blue Men Edt Ralph Lauren Polo Deep Blue Ralph Lauren Polo Red Men Edp Ralph Lauren Polo Red Men Edt Ralph Lauren Polo Sport Men Edt Ralph Lauren Safari Men Edt Versace Crystal Noir Women Edt Versace Dylan Blue Woman Edp Viktor & Rolf Flowerbomb Women Edp Zimaya 'a La Rose' Women Extrait De Parfum Limited Stock | Order Now !!! Available While Stocks Lasts Methods of Payment * Cash on Delivery * Bank Transfer/Deposit * Credit/Debit Card Accept * Shop #11, R Danny Williams Building (Sagicor Building) 28-48 Barbados Avenue, Kingston 5, New Kingston, Jamaica Quick Island wide Delivery Available #perfume #perfumecollection #fragrance #perfumelovers #perfumeaddict #scent #perfumeshop #beauty #perfumelover #perfumery #scentoftheday #eaudeparfum #fragrancelover #fragrancecollection #perfumaria #perfumesmasculinos #perfumesfemininos #perfumeoriginal #aroma_jamaica #aroma #phonebooth_jamaica1 #spanishtown #portmore #clarendon #newkingston #summer #summerday #summersale","Lattafa Liam Blue Shine Unisex Edp Lattafa Mayar Natural Intense Women Edp Lattafa Pride Ansaam Silver Men Edp Marc Jacobs Perfect Women Edt New Upc Orientica Luxury Collection Exclusive Azure Fantasy Unisex Extrait De Parfum Orientica Velvet Gold Edp Paco Rabanne Lady One Million Edp Paco Rabanne Phantom Elixir Men Parfum Intense Paco Rabanne Phantom Intense Men Edp Ralph Lauren Polo Black Men Edt Ralph Lauren Polo Blue Men Edt Ralph Lauren Polo Deep Blue Ralph Lauren Polo Red Men Edp Ralph Lauren Polo Red Men Edt Ralph Lauren Polo Sport Men Edt Ralph Lauren Safari Men Edt Versace Crystal Noir Women Edt Versace Dylan Blue Woman Edp Viktor & Rolf Flowerbomb Women Edp Zimaya 'a La Rose' Women Extrait De Parfum Limited Stock | Order Now !!! Available While Stocks Lasts Methods of Payment * Cash on Delivery * Bank Transfer/Deposit * Credit/Debit Card Accept * Shop , R Danny Williams Building (Sagicor Building) 28-48 Barbados Avenue, Kingston 5, New Kingston, Jamaica Quick Island wide Delivery Available",2025-07-04 14:12:41,en,INSTAGRAM,11|perfume|perfumecollection|fragrance|perfumelovers|perfumeaddict|scent|perfumeshop|beauty|perfumelover|perfumery|scentoftheday|eaudeparfum|fragrancelover|fragrancecollection|perfumaria|perfumesmasculinos|perfumesfemininos|perfumeoriginal|aroma_jamaica|aroma|phonebooth_jamaica1|spanishtown|portmore|clarendon|newkingston|summer|summerday|summersale,,,,False,1,True,True,Low,Suspicious_source,"While the comment lists multiple fragrance brands including Versace, the context suggests a legitimate retail listing with a physical store location in Jamaica. However, the extensive brand list and ""","['""Limited Stock""']",False,,,
18081204496885452,  🎉 ¡Oferta limitada! 🎉 ¡No puedes dejar pasar este descuento espectacular! 😍 Consigue el perfume Versace Bright Crystal de 90 ml con 80% OFF 🛍️. ✨ Antes: $495.000 / Ahora: $115.000 ¡Aprovecha esta oportunidad única! La promoción es válida hasta agotar existencias. 🚨 🌸 Dale un toque fresco y elegante a tu día con este icónico perfume. ¡Haz tu compra online ahora y recibe tu pedido directamente en casa! 🏡 ➡️ Escríbenos ahora al WhatsApp: [3021091661] para realizar tu pedido. 📦 ¡Envíos a todo Colombia! #Descuento #PerfumeVersace #VersaceBrightCrystal #Oferta #DescuentoEspecial #PerfumesDeLujo #CómpraloYa #TiendaOnline #Colombia #OfertasColombia #PromoDeVerano #AprovechaElDescuento #Perfumes #VentaOnline #AhorraConNosotros #Tutiendaclik,¡Oferta limitada! ¡No puedes dejar pasar este descuento espectacular! Consigue el perfume Versace Bright Crystal de 90 ml con 80% OFF . Antes: $495.000 / Ahora: $115.000 ¡Aprovecha esta oportunidad única! La promoción es válida hasta agotar existencias. Dale un toque fresco y elegante a tu día con este icónico perfume. ¡Haz tu compra online ahora y recibe tu pedido directamente en casa! Escríbenos ahora al WhatsApp: [3021091661] para realizar tu pedido. ¡Envíos a todo Colombia!,2025-07-04 21:33:10,es,INSTAGRAM,Descuento|PerfumeVersace|VersaceBrightCrystal|Oferta|DescuentoEspecial|PerfumesDeLujo|CómpraloYa|TiendaOnline|Colombia|OfertasColombia|PromoDeVerano|AprovechaElDescuento|Perfumes|VentaOnline|AhorraConNosotros|Tutiendaclik,,🚨✨🛍️➡️🏡🌸🎉📦😍,,False,1,True,True,High,Suspicious_source,"Multiple red flags indicate a high-risk counterfeit scenario:
- Extremely steep discount (80% off) from $495,000 to $115,000
- Direct contact via WhatsApp for purchase
- No official retail channel men","['""Oferta limitada"" (Limited offer)']",False,,,
1941332959967027449,"  Slow Masticating Cold Press Juicer for $60, reg $119.99! -- Code J85BVRFX https://t.co/GsXK55lvkl Versace Eros Flame Eau De Parfum Spray for only $65.90  (Retail $107.00) https://t.co/GnybkRm8vk Get ready for Prime Day Sale (July 8-11) https://t.co/ywTJ9FsqhH","Slow Masticating Cold Press Juicer for $60, reg $119.99! -- Code J85BVRFX Versace Eros Flame Eau De Parfum Spray for only $65.90 (Retail $107.00) Get ready for Prime Day Sale (July 8-11)",2025-07-05 03:07:00,en,TWITTER,,,,cluster_3,False,30,True,True,Low,Suspicious_source,"The comment contains multiple red flags suggesting potential counterfeit or unauthorized sales:
- Significant price discount on Versace Eros Flame (from $107 to $65.90)
- Short URL links which can mas","['""Sale""']",True,True,Medium,1.940279960632324
23871007985900391_604863445990151,  Una imitazione degli occhiali di Versace anni 90,Una imitazione degli occhiali di Versace anni 90,2025-07-05 14:48:18,it,FACEBOOK,,,,,False,1,True,False,Low,None,"The comment ""Una imitazione degli occhiali di Versace anni 90"" (An imitation of Versace glasses from the 90s) directly mentions an ""imitation"", which is a clear counterfeit indicator","['""imitazione"" (imitation)']",False,,,
1942017758843064609,"  100pk of Freeze Bops, as low as $8.81! https://t.co/1jhKK3PGv4 6.7zof Bottle of Versace Cologne, as low as $98, retail $200! https://t.co/xcRNP2IWIT https://t.co/eyjshn03gr","100pk of Freeze Bops, as low as $8.81! 6.7zof Bottle of Versace Cologne, as low as $98, retail $200!",2025-07-07 00:28:09,en,TWITTER,,,,cluster_29,True,2,True,True,Medium,Suspicious_source,"The comment shows multiple red flags for potential counterfeit product sales:
1. Extremely low price for Versace cologne ($98 vs $200 retail)
2. Multiple shortened URLs suggesting non-official sales c","['""as low as $98""']",False,,,
1942022470325653767,"  100pk of Freeze Bops, as low as $8.81! https://t.co/VvaVkLdmq9 6.7zof Bottle of Versace Cologne, as low as $98, retail $200! https://t.co/IghoBWD3LG","100pk of Freeze Bops, as low as $8.81! 6.7zof Bottle of Versace Cologne, as low as $98, retail $200!",2025-07-07 00:46:52,en,TWITTER,,,,cluster_29,False,2,True,True,Medium,Suspicious_source,"The comment shows multiple red flags for potential counterfeit product sales:
1. Extremely low price for Versace cologne ($98 vs $200 retail)
2. Multiple shortened URLs suggesting non-official sales c","['""as low as $98""']",True,True,Medium,1.7203214168548584
1128952105935340_723094087146078,  i dont know what brand was her sunglasses but now Versace made exact the same one like her,i dont know what brand was her sunglasses but now Versace made exact the same one like her,2025-07-07 02:15:20,en,FACEBOOK,,,,,False,1,True,False,Low,None,"The comment suggests a potential design similarity between a previous sunglasses design and a new Versace product, which could imply a perception of copying or imitation. However, this does not direct","['""exact the same""', '""made""']",False,,,
1942391268824473802,  Price ⬇ Versace Red Perfume Spray Now $13. xx Was $49. xx Discount 73% off https://t.co/rmODyeYjfT ad https://t.co/D7loQ9pPRC,Price Versace Red Perfume Spray Now $13. xx Was $49. xx Discount 73% off ad,2025-07-08 01:12:21,en,TWITTER,,,⬇,cluster_19,True,3,True,True,Medium,Suspicious_source,Extremely deep discount (73% off) on a luxury fragrance from an unverified source suggests potential counterfeit product. The shortened URL and dramatic price reduction are typical red flags for poten,"['""Price ⬇""']",False,,,
1942391345282441625,  Price ⬇ Versace Red Perfume Spray Now $13. xx Was $49. xx Discount 73% off https://t.co/xzqmoHTehV ad https://t.co/QgP8b0wfRZ,Price Versace Red Perfume Spray Now $13. xx Was $49. xx Discount 73% off ad,2025-07-08 01:12:39,en,TWITTER,,,⬇,cluster_19,False,3,True,True,Medium,Suspicious_source,Extremely deep discount (73% off) on a luxury fragrance from an unverified source suggests potential counterfeit product. The shortened URL and dramatic price reduction are typical red flags for poten,"['""Price ⬇""']",True,True,Medium,3.305349588394165
1942392324643815600,  Price ⬇ Versace Red Perfume Spray Now $13. xx Was $49. xx Discount 73% off https://t.co/xzqmoHTehV ad https://t.co/QgP8b0wfRZ,Price Versace Red Perfume Spray Now $13. xx Was $49. xx Discount 73% off ad,2025-07-08 01:16:32,en,TWITTER,,,⬇,cluster_19,False,3,True,True,Medium,Suspicious_source,Extremely deep discount (73% off) on a luxury fragrance from an unverified source suggests potential counterfeit product. The shortened URL and dramatic price reduction are typical red flags for poten,"['""Price ⬇""']",True,True,Medium,3.305349588394165
1943068872388808789,"  VERSACE Pour Homme Sealed Dylan Blue, 3.4 Ounce -57% Precio anterior: $2,250.01 Precio oferta: $962.32 ‼️ https://t.co/4kju67cKGd 🔥Visita nuestro sitio https://t.co/mRRrAB01VE 🟡Checa mi lista de recomendaciones https://t.co/FACMSPVJk6 https://t.co/9blPm8q8R1","VERSACE Pour Homme Sealed Dylan Blue, 3.4 Ounce -57% Precio anterior: $2,250.01 Precio oferta: $962.32 Visita nuestro sitio Checa mi lista de recomendaciones",2025-07-09 22:04:54,es,TWITTER,,,🔥‼️🟡,,False,1,True,True,Medium,Suspicious_source,"Multiple red flags suggest potential counterfeit risk:
- Extremely deep discount (57% off)
- Multiple shortened URLs (potential phishing/scam links)
- Price seems unusually low for authentic Versace p","['""Precio"" (Price)']",False,,,
UgzApHmdIWwFU2pWWhd4AaABAg,"  Os 4 Perfumes Masculinos que TODO Homem Precisa Conhecer! 🔵 Onde comprar: (Menores preços. 100% seguro. )

🔵 212 Vip Black da Carolina Herrera 
✅ Amazon: https://amzn.to/44HNn39

🔵 Historic Olmeda da Afnan
✅ Amazon: https://amzn.to/3IBp5jE

🔵 Polo Blue Parfum da Ralph Lauren
✅ Amazon: https://amzn.to/464WOfo

🔵 Versace Pour Homme
✅ Amazon: https://amzn.to/4kAJG5h

🔵 Perfumes Árabes Masculinos: (CUPOM DE DESCONTO)
✅ Amazon: https://amzn.to/41Q19is

🔵 Perfumes Importados Masculinos: (CUPOM DE DESCONTO)
✅ Amazon: https://amzn.to/4l0O7Ya

🔵 Perfumes Natura: (CUPOM DE DESCONTO)
✅ Amazon: https://amzn.to/42eEFcu

🔵 Perfumes O Boticário: (CUPOM DE DESCONTO) ✅ Amazon: https://amzn.to/3GQW3M2",Os 4 Perfumes Masculinos que TODO Homem Precisa Conhecer! Onde comprar: (Menores preços. 100% seguro. ) 212 Vip Black da Carolina Herrera Amazon: Historic Olmeda da Afnan Amazon: Polo Blue Parfum da Ralph Lauren Amazon: Versace Pour Homme Amazon: Perfumes Árabes Masculinos: (CUPOM DE DESCONTO) Amazon: Perfumes Importados Masculinos: (CUPOM DE DESCONTO) Amazon: Perfumes Natura: (CUPOM DE DESCONTO) Amazon: Perfumes O Boticário: (CUPOM DE DESCONTO) Amazon:,2025-07-11 01:25:52,pt,YOUTUBE,,,✅🔵,,False,1,True,True,High,Amazon_fake_concern,"Multiple red flags indicate potential counterfeit risks:
- Multiple Amazon affiliate links for different fragrances
- Broad claims about ""best"" perfumes with discount links
- Mixing of different brand","['""Onde comprar"" (Where to buy)']",False,,,
1943592020649423269,  PRICE ERROR! Versace Eros Flame 3.4 oz Eau de Parfum only $39 (List: $115) Lowest ever from Amazon! https://t.co/2vRTOBwAs3 https://t.co/Ycv6BQirLF,PRICE ERROR! Versace Eros Flame 3.4 oz Eau de Parfum only $39 (List: $115) Lowest ever from Amazon!,2025-07-11 08:43:42,en,TWITTER,,,,cluster_26,True,2,True,True,High,Amazon_fake_concern,Extremely low price ($39 vs. $115 list) is a major red flag for potential counterfeit product. The significant price discrepancy suggests possible unauthorized or fake product being sold on Amazon.,"['""PRICE ERROR""', '""Lowest ever""', '""Amazon""']",False,,,
1943597033656402349,"  HUGE Steal! Versace Eros Flame for $39, retail $115! Buy via Amazon --> https://t.co/8avVLga9Eq https://t.co/88fGNlki7s","HUGE Steal! Versace Eros Flame for $39, retail $115! Buy via Amazon -->",2025-07-11 09:03:37,en,TWITTER,,,,cluster_20,True,2,True,True,High,Amazon_fake_concern,"The comment shows multiple red flags for potential counterfeit risks:
1. Extremely low price ($39 vs. $115 retail) suggests possible fake product
2. Amazon link shortener used, which can mask suspicio","['""HUGE Steal""']",False,,,
1943597620674408939,  PRICE ERROR! Versace Eros Flame 3.4 oz Eau de Parfum only $39 (List: $115) Lowest ever from Amazon! https://t.co/eih5PsRdqv,PRICE ERROR! Versace Eros Flame 3.4 oz Eau de Parfum only $39 (List: $115) Lowest ever from Amazon!,2025-07-11 09:05:57,en,TWITTER,,,,cluster_26,False,2,True,True,High,Amazon_fake_concern,Extremely low price ($39 vs. $115 list) is a major red flag for potential counterfeit product. The significant price discrepancy suggests possible unauthorized or fake product being sold on Amazon.,"['""PRICE ERROR""', '""Lowest ever""', '""Amazon""']",True,True,Medium,1.7675979137420654
1943667265267798452,"  HUGE Steal! Versace Eros Flame for $39, retail $115! Buy via Amazon --> https://t.co/8avVLga9Eq https://t.co/88fGNlki7s","HUGE Steal! Versace Eros Flame for $39, retail $115! Buy via Amazon -->",2025-07-11 13:42:42,en,TWITTER,,,,cluster_20,False,2,True,True,High,Amazon_fake_concern,"The comment shows multiple red flags for potential counterfeit risks:
1. Extremely low price ($39 vs. $115 retail) suggests possible fake product
2. Amazon link shortener used, which can mask suspicio","['""HUGE Steal""']",True,True,Medium,1.8803799152374268
